<TICKER>;<PER>;<DATE>;<TIME>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<VOL>
SBER;60;18/09/19;120000;235.8000000;236.2600000;235.7000000;235.8700000;1.684.200
SBER;60;18/09/19;130000;235.9000000;236.4500000;235.0100000;235.7300000;3.577.260
SBER;60;18/09/19;140000;235.7500000;235.7800000;235.1200000;235.2500000;2.355.930
SBER;60;18/09/19;150000;235.3000000;235.5800000;235.1100000;235.3900000;1.539.450
SBER;60;18/09/19;160000;235.3900000;235.8500000;235.1100000;235.7100000;1.647.840
SBER;60;18/09/19;170000;235.6900000;235.7800000;235.2400000;235.5400000;1.301.390
SBER;60;18/09/19;180000;235.5800000;235.5800000;235.1100000;235.2100000;3.087.610
SBER;60;18/09/19;190000;235.1900000;235.3000000;234.4500000;235.3000000;6.237.640
SBER;60;19/09/19;110000;234.8600000;235.4900000;234.2200000;235.0000000;5.650.290
SBER;60;19/09/19;120000;235.0000000;235.3200000;234.5200000;234.5500000;3.623.600
SBER;60;19/09/19;130000;234.5500000;234.7000000;233.7500000;234.0500000;7.151.550
SBER;60;19/09/19;140000;234.0400000;234.2400000;233.4500000;233.8000000;2.757.660
SBER;60;19/09/19;150000;233.8200000;233.9300000;233.1200000;233.2300000;2.229.130
SBER;60;19/09/19;160000;233.2300000;235.1800000;233.1200000;234.9000000;8.206.610
SBER;60;19/09/19;170000;234.9600000;235.2900000;234.5100000;234.5300000;4.608.190
SBER;60;19/09/19;180000;234.5600000;235.0600000;233.9200000;234.7100000;2.474.590
SBER;60;19/09/19;190000;234.7400000;234.9800000;234.3100000;234.9800000;2.716.440
SBER;60;20/09/19;110000;234.9800000;235.5000000;233.3000000;233.8200000;4.493.500
SBER;60;20/09/19;120000;233.7400000;233.8000000;232.0100000;232.2800000;5.098.090
SBER;60;20/09/19;130000;232.3400000;232.7900000;232.0000000;232.2200000;3.378.870
SBER;60;20/09/19;140000;232.2000000;232.5600000;232.0000000;232.0200000;1.203.340
SBER;60;20/09/19;150000;232.0800000;232.7800000;232.0000000;232.6200000;1.448.420
SBER;60;20/09/19;160000;232.6200000;232.9000000;232.3000000;232.8300000;1.273.520
SBER;60;20/09/19;170000;232.8300000;232.9000000;231.2000000;231.5300000;4.732.920
SBER;60;20/09/19;180000;231.5300000;232.3000000;231.0100000;231.1900000;3.456.340
SBER;60;20/09/19;190000;231.1900000;232.0000000;230.7200000;232.0000000;15.465.620
SBER;60;23/09/19;110000;231.7100000;232.1700000;231.0500000;231.0700000;4.889.640
SBER;60;23/09/19;120000;231.0700000;231.4100000;229.6600000;229.7700000;5.294.470
SBER;60;23/09/19;130000;229.7700000;230.2900000;229.6000000;230.2100000;1.841.100
SBER;60;23/09/19;140000;230.1700000;230.3900000;229.6100000;229.8000000;2.167.700
SBER;60;23/09/19;150000;229.8000000;229.9000000;229.5100000;229.6100000;1.146.910
SBER;60;23/09/19;160000;229.6200000;230.0800000;229.0500000;229.4800000;2.750.110
SBER;60;23/09/19;170000;229.4700000;229.9500000;229.0700000;229.6200000;3.345.890
SBER;60;23/09/19;180000;229.6200000;229.8000000;229.1200000;229.2500000;2.951.340
SBER;60;23/09/19;190000;229.2300000;229.7800000;229.2100000;229.7000000;3.776.220
SBER;60;24/09/19;110000;229.9500000;230.8700000;228.8000000;230.8000000;7.297.990
SBER;60;24/09/19;120000;230.7500000;231.9000000;230.4500000;231.8600000;6.837.620
SBER;60;24/09/19;130000;231.8900000;231.9000000;231.2600000;231.5700000;2.214.630
SBER;60;24/09/19;140000;231.6400000;231.9900000;231.4100000;231.5900000;2.195.630
SBER;60;24/09/19;150000;231.6700000;231.7400000;230.7700000;231.0300000;2.527.570
SBER;60;24/09/19;160000;231.1000000;231.3400000;230.5100000;230.5600000;2.093.610
SBER;60;24/09/19;170000;230.5700000;230.8100000;230.4200000;230.4300000;2.344.070
SBER;60;24/09/19;180000;230.4300000;230.4300000;227.7200000;228.0000000;10.348.970
SBER;60;24/09/19;190000;228.0000000;228.0900000;227.1100000;227.5000000;7.534.600
SBER;60;25/09/19;110000;226.5000000;227.1300000;225.3000000;226.4500000;7.533.410
SBER;60;25/09/19;120000;226.4500000;226.4500000;225.7200000;226.0400000;3.709.860
SBER;60;25/09/19;130000;226.0100000;227.2500000;225.5000000;227.2500000;4.118.170
SBER;60;25/09/19;140000;227.2100000;227.7300000;226.6700000;227.1400000;2.756.300
SBER;60;25/09/19;150000;227.1000000;227.3900000;226.5700000;226.7000000;1.821.250
SBER;60;25/09/19;160000;226.7000000;227.5000000;226.6700000;227.2800000;2.045.120
SBER;60;25/09/19;170000;227.2700000;227.4500000;225.9000000;226.3100000;3.791.630
SBER;60;25/09/19;180000;226.3200000;228.2500000;225.9000000;227.8200000;5.767.920
SBER;60;25/09/19;190000;227.8200000;228.3000000;227.4100000;228.0900000;6.349.370
SBER;60;26/09/19;110000;228.2300000;229.5300000;227.7100000;228.8300000;7.152.470
SBER;60;26/09/19;120000;228.8300000;230.6900000;228.8100000;230.3000000;6.280.260
SBER;60;26/09/19;130000;230.3600000;230.4300000;229.8200000;230.0500000;1.918.970
SBER;60;26/09/19;140000;230.0500000;230.4600000;229.8300000;230.1600000;1.440.470
SBER;60;26/09/19;150000;230.1600000;230.4400000;229.6600000;229.8600000;1.430.700
SBER;60;26/09/19;160000;229.8700000;230.3900000;229.7400000;230.3700000;1.679.610
SBER;60;26/09/19;170000;230.3700000;230.9000000;229.4000000;229.8800000;4.240.920
SBER;60;26/09/19;180000;229.8800000;230.1900000;228.6300000;228.6900000;4.006.190
SBER;60;26/09/19;190000;228.6900000;229.0900000;228.0000000;229.0900000;4.568.530
SBER;60;27/09/19;110000;229.2000000;229.5700000;228.5600000;229.0600000;2.960.310
SBER;60;27/09/19;120000;229.0700000;229.9600000;228.7100000;229.6700000;2.089.920
SBER;60;27/09/19;130000;229.6700000;229.8600000;229.3700000;229.5200000;898.330
SBER;60;27/09/19;140000;229.5200000;229.8300000;229.0600000;229.2200000;1.450.830
SBER;60;27/09/19;150000;229.2500000;229.6000000;229.0700000;229.4900000;522.230
SBER;60;27/09/19;160000;229.4000000;229.5800000;228.3700000;228.9100000;1.605.630
SBER;60;27/09/19;170000;228.9200000;229.1400000;228.5600000;228.8900000;1.526.780
SBER;60;27/09/19;180000;228.9200000;229.0600000;228.3700000;228.8200000;2.108.230
SBER;60;27/09/19;190000;228.8100000;229.3100000;228.0500000;228.0500000;4.857.520
SBER;60;30/09/19;110000;228.5700000;229.0000000;227.0500000;227.1300000;6.188.360
SBER;60;30/09/19;120000;227.1300000;227.7800000;226.7600000;227.3400000;2.942.410
SBER;60;30/09/19;130000;227.3400000;227.3900000;226.0700000;226.0900000;3.304.350
SBER;60;30/09/19;140000;226.0700000;227.7400000;226.0500000;226.9900000;3.367.160
SBER;60;30/09/19;150000;227.0500000;227.5000000;226.9700000;227.3000000;1.090.210
SBER;60;30/09/19;160000;227.3000000;227.6500000;227.0500000;227.5500000;1.240.800
SBER;60;30/09/19;170000;227.5600000;228.1700000;227.5500000;227.8700000;2.348.210
SBER;60;30/09/19;180000;227.8900000;228.0800000;226.6500000;226.9800000;3.915.160
SBER;60;30/09/19;190000;226.9700000;227.8300000;226.6500000;227.7100000;5.821.600
SBER;60;01/10/19;110000;227.6100000;229.1900000;226.8200000;228.8100000;6.089.980
SBER;60;01/10/19;120000;228.8300000;229.5600000;228.5100000;229.4200000;4.894.550
SBER;60;01/10/19;130000;229.4200000;229.5000000;228.3300000;228.3300000;2.149.680
SBER;60;01/10/19;140000;228.3400000;228.7000000;228.2300000;228.4600000;1.128.910
SBER;60;01/10/19;150000;228.4800000;228.9300000;228.4600000;228.6200000;1.202.120
SBER;60;01/10/19;160000;228.6200000;229.0900000;228.5000000;229.0700000;1.734.160
SBER;60;01/10/19;170000;229.0100000;229.0200000;228.1700000;228.2200000;2.458.100
SBER;60;01/10/19;180000;228.2100000;228.2100000;227.0700000;227.2300000;5.391.310
SBER;60;01/10/19;190000;227.2200000;227.3000000;226.4900000;226.4900000;4.782.540
SBER;60;02/10/19;110000;226.0500000;226.6300000;223.8300000;224.9900000;11.971.980
SBER;60;02/10/19;120000;224.9800000;224.9900000;223.6600000;224.3500000;4.100.580
SBER;60;02/10/19;130000;224.3800000;224.7500000;223.2300000;223.9800000;3.999.890
SBER;60;02/10/19;140000;223.9900000;224.3300000;223.6400000;224.2200000;2.475.730
SBER;60;02/10/19;150000;224.2200000;224.8800000;224.1100000;224.3000000;2.458.780
SBER;60;02/10/19;160000;224.3000000;225.3500000;224.2000000;224.7900000;3.827.640
SBER;60;02/10/19;170000;224.7900000;224.9900000;223.8000000;224.0000000;4.149.350
SBER;60;02/10/19;180000;224.0000000;224.8600000;223.4200000;223.8800000;4.931.500
SBER;60;02/10/19;190000;223.8900000;224.3500000;223.0300000;223.5000000;4.497.450
SBER;60;03/10/19;110000;223.5900000;225.2000000;223.2600000;224.6600000;6.903.040
SBER;60;03/10/19;120000;224.6600000;225.6400000;224.0400000;224.1200000;4.617.790
SBER;60;03/10/19;130000;224.1300000;225.0700000;223.5300000;224.7900000;3.913.680
SBER;60;03/10/19;140000;224.8700000;225.2400000;224.5200000;224.6800000;1.879.220
SBER;60;03/10/19;150000;224.6800000;225.2200000;223.8200000;224.2300000;1.974.980
SBER;60;03/10/19;160000;224.2400000;224.9900000;223.9600000;224.5300000;1.562.380
SBER;60;03/10/19;170000;224.5600000;225.4000000;223.9300000;224.4200000;4.561.020
SBER;60;03/10/19;180000;224.4000000;225.0000000;222.6100000;224.0400000;8.665.210
SBER;60;03/10/19;190000;224.0400000;224.8000000;223.8400000;224.0800000;4.277.690
SBER;60;04/10/19;110000;224.9000000;225.8400000;224.2700000;225.0700000;5.367.620
SBER;60;04/10/19;120000;225.0700000;225.9800000;224.8500000;225.9400000;4.432.820
SBER;60;04/10/19;130000;225.9300000;226.0600000;224.7000000;224.7700000;2.698.640
SBER;60;04/10/19;140000;224.7000000;225.0900000;224.2000000;224.2500000;1.455.040
SBER;60;04/10/19;150000;224.2500000;224.9500000;224.2100000;224.5700000;1.226.650
SBER;60;04/10/19;160000;224.5500000;225.3600000;224.0100000;225.1900000;3.986.870
SBER;60;04/10/19;170000;225.2600000;225.3800000;224.1200000;224.5000000;3.113.690
SBER;60;04/10/19;180000;224.4300000;224.4900000;222.1000000;222.2400000;6.268.760
SBER;60;04/10/19;190000;222.2400000;222.9900000;221.8700000;222.7600000;3.556.660
SBER;60;07/10/19;110000;223.1700000;223.5800000;222.4100000;223.0700000;4.600.270
SBER;60;07/10/19;120000;223.1400000;224.4500000;223.0200000;224.3800000;4.197.090
SBER;60;07/10/19;130000;224.4000000;225.1500000;224.2300000;224.8800000;5.121.300
SBER;60;07/10/19;140000;224.8600000;225.2900000;224.7900000;225.1100000;2.913.770
SBER;60;07/10/19;150000;225.1100000;225.3600000;224.7300000;225.0600000;1.619.700
SBER;60;07/10/19;160000;225.0200000;226.0000000;224.7500000;225.6400000;3.522.530
SBER;60;07/10/19;170000;225.6400000;226.6100000;225.6000000;226.1700000;4.577.930
SBER;60;07/10/19;180000;226.1800000;226.9800000;226.0300000;226.9100000;4.892.040
SBER;60;07/10/19;190000;226.9100000;227.8000000;226.7300000;227.5500000;8.657.570
SBER;60;08/10/19;110000;227.7500000;228.1800000;226.5100000;226.5200000;7.679.230
SBER;60;08/10/19;120000;226.5500000;226.9500000;226.2100000;226.7100000;3.409.360
SBER;60;08/10/19;130000;226.7700000;226.9000000;226.1100000;226.1400000;3.282.750
SBER;60;08/10/19;140000;226.1400000;226.3700000;225.7100000;225.8700000;2.858.980
SBER;60;08/10/19;150000;225.8900000;225.9700000;225.3300000;225.6700000;2.432.660
SBER;60;08/10/19;160000;225.6300000;225.9700000;225.2700000;225.8400000;1.464.410
SBER;60;08/10/19;170000;225.7500000;226.6800000;225.1500000;225.8700000;3.483.430
SBER;60;08/10/19;180000;225.8300000;226.2500000;225.3100000;225.8800000;3.506.900
SBER;60;08/10/19;190000;225.8700000;226.0500000;225.4000000;226.0300000;2.842.120
SBER;60;09/10/19;110000;226.0300000;227.6700000;225.5200000;227.1200000;6.292.990
SBER;60;09/10/19;120000;227.1700000;227.4300000;226.6500000;226.8000000;3.325.040
SBER;60;09/10/19;130000;226.8000000;229.0000000;226.7200000;228.4400000;12.768.310
SBER;60;09/10/19;140000;228.4200000;228.6300000;227.8700000;228.0000000;2.011.690
SBER;60;09/10/19;150000;228.0000000;228.2000000;227.3500000;228.0800000;2.137.510
SBER;60;09/10/19;160000;228.1200000;228.1800000;227.4000000;227.5500000;2.134.420
SBER;60;09/10/19;170000;227.5800000;227.8400000;227.0300000;227.2900000;2.928.800
SBER;60;09/10/19;180000;227.3000000;227.9500000;226.8400000;227.6100000;3.292.220
SBER;60;09/10/19;190000;227.6400000;228.1900000;227.5000000;227.7000000;4.811.110
SBER;60;10/10/19;110000;227.7000000;227.9800000;225.8500000;226.2500000;6.586.760
SBER;60;10/10/19;120000;226.2300000;226.7700000;225.9000000;226.2600000;2.351.720
SBER;60;10/10/19;130000;226.2600000;226.6300000;225.6200000;226.1000000;2.861.330
SBER;60;10/10/19;140000;226.1800000;226.8800000;225.8600000;226.1800000;1.655.500
SBER;60;10/10/19;150000;226.2400000;226.4800000;226.1000000;226.2400000;1.586.840
SBER;60;10/10/19;160000;226.2400000;226.7200000;226.1500000;226.6000000;2.577.570
SBER;60;10/10/19;170000;226.5600000;228.1000000;226.5600000;228.0000000;4.233.140
SBER;60;10/10/19;180000;228.0300000;228.8900000;227.7500000;228.8700000;5.357.110
SBER;60;10/10/19;190000;228.8800000;228.9400000;228.0500000;228.5000000;4.498.450
SBER;60;11/10/19;110000;229.5000000;231.0000000;228.9700000;230.4000000;11.378.970
SBER;60;11/10/19;120000;230.4500000;230.5000000;229.3100000;229.6500000;4.461.020
SBER;60;11/10/19;130000;229.6500000;230.1500000;229.3500000;229.8000000;1.975.890
SBER;60;11/10/19;140000;229.8100000;230.0500000;229.6200000;229.9400000;1.674.230
SBER;60;11/10/19;150000;229.9400000;230.3700000;229.7100000;230.0800000;2.120.880
SBER;60;11/10/19;160000;230.0800000;230.4800000;229.9700000;230.2500000;2.450.290
SBER;60;11/10/19;170000;230.3300000;230.7700000;229.5000000;230.1000000;4.822.180
SBER;60;11/10/19;180000;230.1700000;230.8000000;229.8000000;230.7200000;4.446.340
SBER;60;11/10/19;190000;230.7500000;231.2000000;230.3100000;230.3100000;4.082.620
SBER;60;14/10/19;110000;230.2900000;230.4200000;229.6300000;230.0000000;8.057.200
SBER;60;14/10/19;120000;230.0000000;230.6700000;229.8000000;230.5200000;3.906.510
SBER;60;14/10/19;130000;230.5200000;230.5500000;228.1900000;228.5000000;6.814.190
SBER;60;14/10/19;140000;228.5000000;228.8700000;227.8200000;228.7100000;4.244.740
SBER;60;14/10/19;150000;228.7800000;229.3800000;228.3800000;229.3300000;1.961.560
SBER;60;14/10/19;160000;229.3500000;229.5200000;228.6300000;228.7000000;1.628.030
SBER;60;14/10/19;170000;228.7100000;229.0200000;228.0600000;228.5500000;2.617.760
SBER;60;14/10/19;180000;228.5800000;228.7900000;228.1800000;228.2300000;1.721.970
SBER;60;14/10/19;190000;228.1900000;228.4000000;228.0000000;228.4000000;3.630.280
SBER;60;15/10/19;110000;228.6000000;229.6000000;228.0300000;229.2000000;4.891.330
SBER;60;15/10/19;120000;229.2100000;229.8800000;228.8000000;229.2200000;3.330.650
SBER;60;15/10/19;130000;229.2800000;229.3900000;228.5300000;228.9300000;1.734.930
SBER;60;15/10/19;140000;228.9500000;228.9800000;227.2500000;227.9500000;4.503.060
SBER;60;15/10/19;150000;227.9500000;228.3700000;227.5100000;227.5700000;2.187.490
SBER;60;15/10/19;160000;227.5700000;227.6500000;227.0000000;227.4400000;2.596.810
SBER;60;15/10/19;170000;227.4400000;227.9300000;227.3400000;227.6300000;2.224.800
SBER;60;15/10/19;180000;227.6800000;229.2900000;227.5800000;229.2900000;4.133.230
SBER;60;15/10/19;190000;229.2500000;229.5300000;229.0100000;229.4000000;5.119.460
SBER;60;16/10/19;110000;229.1000000;230.4500000;229.1000000;229.8600000;5.890.680
SBER;60;16/10/19;120000;229.8600000;230.0700000;229.4100000;229.7700000;1.522.530
SBER;60;16/10/19;130000;229.7700000;229.9200000;229.4700000;229.9200000;1.007.170
SBER;60;16/10/19;140000;229.9100000;230.8400000;229.8400000;230.2300000;4.603.030
SBER;60;16/10/19;150000;230.2700000;231.1600000;230.2300000;230.7600000;5.480.760
SBER;60;16/10/19;160000;230.7900000;230.9700000;230.3800000;230.5600000;3.449.770
SBER;60;16/10/19;170000;230.5600000;230.7900000;230.4500000;230.6000000;2.292.980
SBER;60;16/10/19;180000;230.6300000;231.0900000;230.2000000;230.9000000;7.681.260
SBER;60;16/10/19;190000;230.9200000;231.2000000;230.7400000;231.0000000;7.277.080
SBER;60;17/10/19;110000;230.7400000;231.7000000;230.5200000;231.5400000;6.633.930
SBER;60;17/10/19;120000;231.5400000;231.6000000;230.8600000;231.0000000;3.782.960
SBER;60;17/10/19;130000;231.0000000;232.1500000;230.6000000;232.0100000;7.051.600
SBER;60;17/10/19;140000;232.0200000;233.0900000;231.9300000;232.6200000;9.488.200
SBER;60;17/10/19;150000;232.6200000;232.7000000;232.0200000;232.2500000;3.011.590
SBER;60;17/10/19;160000;232.2700000;232.4900000;231.8300000;232.0500000;3.082.650
SBER;60;17/10/19;170000;232.0500000;232.6900000;231.9600000;232.6200000;2.839.440
SBER;60;17/10/19;180000;232.6300000;232.9500000;232.0000000;232.2300000;2.855.590
SBER;60;17/10/19;190000;232.2300000;233.5000000;232.1000000;233.5000000;7.225.140
SBER;60;18/10/19;110000;233.2100000;234.6000000;232.8000000;234.2500000;7.578.330
SBER;60;18/10/19;120000;234.2500000;235.0900000;233.9000000;234.5700000;7.585.950
SBER;60;18/10/19;130000;234.5700000;235.0900000;234.5100000;234.7500000;3.064.430
SBER;60;18/10/19;140000;234.7600000;235.0600000;234.5100000;234.8900000;2.897.140
SBER;60;18/10/19;150000;234.8900000;235.5900000;234.8500000;235.5000000;3.013.420
SBER;60;18/10/19;160000;235.5100000;236.0300000;235.3200000;235.4400000;3.352.650
SBER;60;18/10/19;170000;235.4100000;235.5800000;234.5000000;235.3100000;5.030.260
SBER;60;18/10/19;180000;235.3100000;235.4000000;234.6000000;235.0400000;4.043.270
SBER;60;18/10/19;190000;235.0500000;235.9900000;235.0100000;235.5500000;6.140.590
SBER;60;21/10/19;110000;236.0200000;236.8800000;235.5500000;236.5300000;4.814.500
SBER;60;21/10/19;120000;236.5300000;236.5500000;234.9400000;234.9500000;4.442.420
SBER;60;21/10/19;130000;234.9500000;235.1500000;234.6000000;235.0200000;3.818.060
SBER;60;21/10/19;140000;235.0100000;235.7400000;235.0000000;235.3000000;2.125.150
SBER;60;21/10/19;150000;235.3000000;235.4900000;235.0000000;235.2200000;651.580
SBER;60;21/10/19;160000;235.2100000;235.4800000;234.8300000;235.0800000;950.200
SBER;60;21/10/19;170000;235.0800000;235.2000000;234.3100000;234.3600000;3.173.840
SBER;60;21/10/19;180000;234.3600000;234.8000000;234.0400000;234.8000000;4.311.740
SBER;60;21/10/19;190000;234.7900000;234.9400000;234.5000000;234.9400000;4.107.540
SBER;60;22/10/19;110000;235.0200000;236.2100000;235.0000000;235.9300000;4.560.540
SBER;60;22/10/19;120000;235.9200000;236.2500000;235.0600000;235.9700000;3.455.760
SBER;60;22/10/19;130000;235.9400000;236.9700000;235.9400000;236.4200000;5.034.830
SBER;60;22/10/19;140000;236.4200000;236.7400000;236.2800000;236.6300000;1.663.230
SBER;60;22/10/19;150000;236.6000000;237.2900000;236.3600000;237.0700000;3.531.430
SBER;60;22/10/19;160000;237.1100000;237.9700000;237.0000000;237.5200000;4.423.160
SBER;60;22/10/19;170000;237.5300000;238.0000000;237.0500000;237.3500000;3.913.420
SBER;60;22/10/19;180000;237.3300000;238.8300000;237.3300000;238.7500000;5.803.080
SBER;60;22/10/19;190000;238.7600000;239.7700000;238.5200000;239.7700000;7.903.040
SBER;60;23/10/19;110000;239.2000000;239.3000000;237.7600000;237.8700000;6.568.410
SBER;60;23/10/19;120000;237.8600000;240.1800000;237.7700000;239.5500000;8.054.010
SBER;60;23/10/19;130000;239.5800000;239.7000000;238.6800000;238.8900000;3.048.620
SBER;60;23/10/19;140000;238.8100000;239.2100000;238.3700000;238.5600000;1.351.770
SBER;60;23/10/19;150000;238.5200000;239.1800000;238.4100000;238.8800000;1.533.420
SBER;60;23/10/19;160000;238.8900000;239.2000000;237.9100000;238.0000000;2.449.200
SBER;60;23/10/19;170000;237.9500000;238.9600000;237.9100000;238.7600000;2.622.370
SBER;60;23/10/19;180000;238.7800000;239.3500000;238.1300000;239.0400000;3.001.560
SBER;60;23/10/19;190000;239.1300000;239.5700000;238.4000000;239.5700000;5.948.840
SBER;60;24/10/19;110000;239.6300000;240.4700000;239.1500000;240.2000000;8.270.150
SBER;60;24/10/19;120000;240.2000000;241.1900000;239.9100000;240.4800000;5.402.860
SBER;60;24/10/19;130000;240.5200000;240.7100000;239.5700000;239.9300000;1.820.120
SBER;60;24/10/19;140000;239.9200000;239.9400000;239.0600000;239.4700000;2.197.530
SBER;60;24/10/19;150000;239.5000000;240.2500000;239.3900000;240.1500000;2.007.130
SBER;60;24/10/19;160000;240.0400000;241.4500000;239.8400000;241.1500000;4.248.450
SBER;60;24/10/19;170000;241.1700000;241.8900000;240.6300000;241.4000000;4.629.490
SBER;60;24/10/19;180000;241.3200000;242.4800000;241.3000000;242.0800000;6.165.150
SBER;60;24/10/19;190000;242.0800000;242.7800000;241.9200000;242.7800000;5.617.180
SBER;60;25/10/19;110000;242.5500000;242.7700000;240.5000000;240.7000000;6.687.800
SBER;60;25/10/19;120000;240.7100000;240.8500000;237.8800000;239.2700000;10.018.500
SBER;60;25/10/19;130000;239.2600000;239.2900000;238.4000000;238.5400000;3.962.670
SBER;60;25/10/19;140000;238.5900000;240.2000000;238.4100000;239.5400000;5.077.380
SBER;60;25/10/19;150000;239.5100000;239.6300000;238.6000000;239.1300000;2.752.640
SBER;60;25/10/19;160000;239.1500000;239.6700000;238.1900000;238.2000000;6.629.010
SBER;60;25/10/19;170000;238.2300000;239.3800000;237.8500000;238.6200000;3.965.070
SBER;60;25/10/19;180000;238.7400000;239.1900000;238.2800000;239.0300000;2.928.990
SBER;60;25/10/19;190000;239.0500000;240.2000000;238.8500000;240.0000000;7.737.790
SBER;60;28/10/19;110000;240.5100000;242.3300000;240.0000000;240.1300000;5.378.270
SBER;60;28/10/19;120000;240.1200000;241.9500000;239.3200000;240.9400000;4.245.710
SBER;60;28/10/19;130000;240.9500000;242.1000000;240.4200000;241.2200000;2.986.530
SBER;60;28/10/19;140000;241.2300000;241.6400000;240.2100000;240.8000000;2.636.710
SBER;60;28/10/19;150000;240.8200000;241.3000000;239.1000000;239.2300000;4.401.620
SBER;60;28/10/19;160000;239.2400000;239.9200000;238.5400000;239.6400000;3.039.140
SBER;60;28/10/19;170000;239.6200000;240.2000000;239.1000000;239.9900000;3.616.720
SBER;60;28/10/19;180000;239.9900000;240.0400000;235.2500000;235.4700000;8.686.360
SBER;60;28/10/19;190000;235.4700000;237.3700000;235.3300000;237.0300000;4.042.270
SBER;60;29/10/19;110000;237.1000000;237.9700000;236.0000000;237.8800000;4.911.790
SBER;60;29/10/19;120000;237.8500000;238.6900000;237.2600000;238.3500000;4.473.370
SBER;60;29/10/19;130000;238.2600000;238.7300000;237.7000000;238.0600000;2.705.150
SBER;60;29/10/19;140000;238.0800000;238.6200000;236.9100000;238.5700000;4.771.690
SBER;60;29/10/19;150000;238.5500000;240.2000000;238.4000000;240.0700000;4.836.430
SBER;60;29/10/19;160000;240.0900000;240.1800000;239.0200000;239.1200000;2.159.170
SBER;60;29/10/19;170000;239.1200000;239.6300000;237.6800000;237.8300000;4.253.330
SBER;60;29/10/19;180000;237.8600000;239.0000000;237.4500000;239.0000000;5.368.640
SBER;60;29/10/19;190000;239.0000000;240.1100000;238.6000000;240.1100000;8.009.310
SBER;60;30/10/19;110000;239.6900000;240.3500000;238.9000000;239.2300000;3.731.360
SBER;60;30/10/19;120000;239.2700000;239.9300000;239.2500000;239.7800000;4.137.470
SBER;60;30/10/19;130000;239.7600000;242.2000000;239.5000000;241.7900000;8.332.780
SBER;60;30/10/19;140000;241.7600000;242.0000000;241.1200000;241.8600000;3.095.310
SBER;60;30/10/19;150000;241.8600000;242.1400000;241.2000000;241.8400000;3.549.330
SBER;60;30/10/19;160000;241.8800000;242.0300000;241.2600000;241.8000000;1.988.410
SBER;60;30/10/19;170000;241.8000000;241.8400000;239.7800000;240.1400000;4.852.870
SBER;60;30/10/19;180000;240.1200000;240.1200000;237.8500000;238.8700000;7.366.420
SBER;60;30/10/19;190000;238.9300000;240.0000000;238.6000000;239.5100000;6.505.970
SBER;60;31/10/19;110000;240.7200000;242.0000000;240.2600000;241.7000000;6.916.580
SBER;60;31/10/19;120000;241.7000000;241.7100000;238.8000000;239.0800000;8.848.020
SBER;60;31/10/19;130000;239.0800000;239.8800000;237.5000000;237.6800000;7.279.030
SBER;60;31/10/19;140000;237.6600000;238.9700000;237.5000000;238.6200000;2.791.500
SBER;60;31/10/19;150000;238.5700000;239.4000000;238.4400000;238.4400000;2.135.840
SBER;60;31/10/19;160000;238.4400000;239.1900000;238.0200000;238.6700000;1.679.970
SBER;60;31/10/19;170000;238.7100000;238.7400000;236.2500000;236.5200000;7.426.730
SBER;60;31/10/19;180000;236.5200000;236.8500000;234.6100000;235.4500000;12.049.540
SBER;60;31/10/19;190000;235.4500000;235.6500000;234.0100000;234.8900000;11.111.630
SBER;60;01/11/19;110000;235.3500000;235.8900000;232.8200000;232.8400000;9.067.930
SBER;60;01/11/19;120000;232.8700000;234.7800000;232.8000000;234.2100000;5.875.390
SBER;60;01/11/19;130000;234.2200000;235.7000000;234.1200000;235.4000000;3.530.620
SBER;60;01/11/19;140000;235.4100000;235.7500000;234.8400000;235.2700000;1.267.990
SBER;60;01/11/19;150000;235.3100000;236.7400000;235.2400000;236.2300000;2.832.890
SBER;60;01/11/19;160000;236.3200000;236.6600000;235.0300000;235.1300000;4.666.890
SBER;60;01/11/19;170000;235.1500000;235.7600000;234.3400000;234.4100000;3.047.680
SBER;60;01/11/19;180000;234.4000000;235.7000000;234.1600000;235.3700000;3.215.210
SBER;60;01/11/19;190000;235.3500000;236.4000000;235.0300000;236.4000000;5.678.590
SBER;60;05/11/19;110000;239.6000000;240.9800000;238.0500000;239.1400000;9.459.520
SBER;60;05/11/19;120000;239.1400000;239.1700000;238.0500000;238.7000000;4.387.050
SBER;60;05/11/19;130000;238.7000000;238.7400000;236.8600000;237.9400000;5.641.130
SBER;60;05/11/19;140000;237.9400000;238.8800000;237.6000000;238.7400000;3.234.960
SBER;60;05/11/19;150000;238.7900000;239.5000000;238.4900000;238.7100000;3.978.010
SBER;60;05/11/19;160000;238.6800000;239.2000000;238.2600000;238.6200000;2.260.750
SBER;60;05/11/19;170000;238.6200000;238.9400000;237.5400000;238.3800000;3.443.280
SBER;60;05/11/19;180000;238.4200000;238.8000000;237.4000000;237.5200000;3.383.120
SBER;60;05/11/19;190000;237.6200000;238.5300000;236.7000000;238.5300000;7.470.000
SBER;60;06/11/19;110000;238.4200000;238.6800000;237.0500000;237.5300000;4.593.200
SBER;60;06/11/19;120000;237.5700000;238.2500000;236.5200000;237.0200000;4.742.930
SBER;60;06/11/19;130000;237.0100000;237.6300000;236.7600000;237.2000000;2.064.260
SBER;60;06/11/19;140000;237.2000000;237.9000000;237.1000000;237.5300000;2.498.720
SBER;60;06/11/19;150000;237.5300000;238.5000000;237.4500000;238.3200000;3.142.930
